inter,comm
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
42939,1
32935,1
32935,1
32935,1
32935,1
32935,1
24540,1
24540,1
24540,1
24540,1
24540,1
24467,1
1388,1
1388,1
1388,1
1388,1
1388,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
43475,1
22341,1
22341,1
22341,1
22341,1
22341,1
22341,1
22341,1
40961,1
40961,1
40961,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
26681,1
25520,1
25520,1
25520,1
25520,1
25520,1
25520,1
25520,1
28453,1
28453,1
28453,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
3042,1
36079,1
36079,1
36079,1
36079,1
36079,1
36079,1
36079,1
36079,1
36079,1
13369,1
13369,1
13369,1
13369,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
14650,1
5622,1
5622,1
5622,1
5622,1
5622,1
5622,1
5622,1
5622,1
5622,1
5622,1
5622,1
36616,1
36616,1
13375,1
13375,1
13375,1
13375,1
13375,1
19072,1
27945,1
27945,1
27945,1
27945,1
27945,1
27945,1
27945,1
27945,1
27945,1
27945,1
27945,1
27945,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
30464,1
9278,1
9278,1
9278,1
19882,1
19882,1
19882,1
19882,1
19882,1
19882,1
19882,1
19882,1
19882,1
19882,1
19882,1
18407,1
18407,1
18407,1
18407,1
18598,1
18598,1
18598,1
42078,1
42078,1
42078,1
42078,1
22363,1
22363,1
22363,1
22363,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
45269,1
4490,1
4490,1
6109,1
6109,1
6109,1
6109,1
6109,1
6109,1
6109,1
21645,1
21645,1
21645,1
21645,1
21645,1
21645,1
21645,1
21645,1
21645,1
21645,1
21645,1
38651,1
38651,1
38651,1
38651,1
38651,1
38651,1
38651,1
38651,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
27997,1
18861,1
18861,1
22304,1
40712,1
40712,1
40712,1
40331,1
40331,1
40331,1
40331,1
40331,1
40331,1
40331,1
34248,1
34248,1
34248,1
34248,1
34248,1
34248,1
27914,1
27914,1
27914,1
27914,1
27914,1
27914,1
27914,1
27914,1
27914,1
27914,1
15284,1
15284,1
15284,1
15284,1
32351,1
32351,1
32351,1
32351,1
32351,1
32351,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
11722,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
2422,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
42156,1
19576,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
40976,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
6082,1
5184,1
5184,1
5184,1
5184,1
5184,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
27298,1
36781,1
36781,1
36781,1
36781,1
36781,1
36781,1
36781,1
36781,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
23895,1
21809,1
21809,1
21809,1
21809,1
21809,1
21809,1
21809,1
21809,1
21809,1
21809,1
21809,1
37930,1
37930,1
37930,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
5515,1
9184,1
9184,1
9184,1
34932,1
34932,1
34932,1
6990,1
6990,1
6990,1
6990,1
6990,1
6990,1
6990,1
6990,1
6990,1
6990,1
6990,1
6990,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
1744,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
26818,1
14563,1
14563,1
14563,1
14563,1
14563,1
14563,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
20469,1
36695,1
36695,1
36695,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
42881,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
4002,1
40437,1
40437,1
40437,1
40437,1
32286,1
32286,1
32286,1
32286,1
32286,1
32286,1
32286,1
32286,1
32286,1
32286,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
32045,1
36809,1
36809,1
36809,1
36809,1
36809,1
36809,1
36809,1
36809,1
36809,1
42859,1
42859,1
42859,1
42859,1
42859,1
42859,1
42859,1
42859,1
42859,1
42859,1
2669,1
2669,1
2669,1
2669,1
2669,1
2669,1
22366,1
22366,1
22366,1
22366,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
14314,1
30197,1
30197,1
30197,1
30197,1
30197,1
24172,1
24172,1
24172,1
24172,1
24172,1
24172,1
24172,1
24172,1
24172,1
24172,1
40718,1
40718,1
40718,1
40718,1
40718,1
40718,1
40718,1
40718,1
40718,1
40718,1
40718,1
38106,1
38106,1
38106,1
38106,1
38106,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
14050,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
5108,1
31234,1
31234,1
31234,1
31234,1
31234,1
31234,1
31234,1
31234,1
31234,1
31234,1
31234,1
31234,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
7559,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2255,1
2766,1
2766,1
2766,1
2766,1
2766,1
2766,1
2766,1
2766,1
2766,1
23520,1
23520,1
23520,1
23520,1
23520,1
23520,1
23520,1
23520,1
23520,1
23520,1
23520,1
23520,1
4163,1
4163,1
4163,1
4163,1
4163,1
4163,1
4163,1
4163,1
4163,1
4163,1
4163,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
40555,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
16478,1
3416,1
3416,1
3416,1
3416,1
3416,1
3416,1
3416,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
17019,1
32372,1
32372,1
32372,1
7136,1
7136,1
7136,1
7136,1
7136,1
7136,1
7136,1
7136,1
7136,1
7136,1
7136,1
7136,1
13983,1
13983,1
13983,1
13983,1
13983,1
13983,1
13983,1
13983,1
13983,1
23084,1
23084,1
23084,1
23084,1
23084,1
23084,1
23084,1
23084,1
23084,1
23084,1
23084,1
45,1
45,1
45,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
33825,1
9454,1
9454,1
9454,1
9454,1
9454,1
9454,1
9454,1
9454,1
9454,1
23695,1
23695,1
23695,1
23695,1
23695,1
42062,1
42062,1
42062,1
42062,1
42062,1
42062,1
42062,1
42062,1
42062,1
42062,1
43403,1
43403,1
43403,1
43403,1
43403,1
43403,1
43403,1
22303,1
22303,1
22303,1
22303,1
22303,1
36318,1
36318,1
36318,1
36318,1
36318,1
36318,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
19883,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
9540,1
21004,1
21004,1
21004,1
21004,1
21004,1
21004,1
21004,1
21004,1
21004,1
20855,1
20855,1
20855,1
20855,1
20855,1
20855,1
20855,1
20855,1
20855,1
20855,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
13443,1
16631,1
38163,1
38163,1
38163,1
38163,1
38163,1
38163,1
38163,1
38163,1
5567,1
5567,1
5567,1
5567,1
5567,1
5567,1
5567,1
8546,1
8546,1
36949,1
36949,1
33757,1
33757,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
19035,1
4085,1
15469,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
20294,1
12775,1
12775,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
42064,1
1436,1
16495,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
12736,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
13307,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
2275,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
33785,1
34057,1
34057,1
34057,1
34057,1
34057,1
34057,1
34057,1
34057,1
33166,1
33166,1
33166,1
33166,1
33166,1
33166,1
33166,1
33166,1
33166,1
33166,1
33166,1
26957,1
26957,1
26957,1
26957,1
26957,1
26957,1
26957,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
45041,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
21967,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
10964,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
5060,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
46302,1
43145,1
43145,1
43145,1
43145,1
43145,1
43145,1
43145,1
3139,1
3139,1
3139,1
18971,1
18971,1
18971,1
18971,1
18971,1
18971,1
18971,1
18971,1
18971,1
10845,1
10845,1
10845,1
10845,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
29180,1
21649,1
21649,1
21649,1
21649,1
21649,1
21649,1
8214,1
8214,1
8214,1
8214,1
8214,1
8214,1
8214,1
8214,1
8214,1
8214,1
7160,1
7160,1
7160,1
7160,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
11302,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44405,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
44278,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
41543,1
38169,1
38169,1
38169,1
7022,1
43812,1
43812,1
43812,1
43812,1
26326,1
26326,1
26326,1
16411,1
16411,1
16411,1
16411,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
40346,1
39828,1
39828,1
39828,1
11580,1
11580,1
11580,1
13569,1
13569,1
13569,1
13569,1
13569,1
13569,1
13569,1
13569,1
13569,1
43131,1
43131,1
43131,1
43131,1
43131,1
43131,1
43131,1
43131,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
24449,1
1945,1
1945,1
1945,1
16076,1
16076,1
16076,1
16076,1
16076,1
16076,1
16076,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
25437,1
24841,1
24841,1
24841,1
24841,1
14823,1
14823,1
14823,1
14823,1
14823,1
12280,1
12280,1
12280,1
12280,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
35327,1
46320,1
11668,1
11668,1
11668,1
11668,1
14011,1
14011,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
42727,1
10814,1
10814,1
10814,1
10814,1
10814,1
10814,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
6200,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
14518,1
33339,1
15428,1
15428,1
15428,1
8218,1
8218,1
8218,1
8218,1
8218,1
8218,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
21964,1
5488,1
5488,1
5488,1
5488,1
5488,1
5488,1
5488,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
3962,1
38204,1
38204,1
38204,1
38204,1
38204,1
38204,1
38204,1
20561,1
20561,1
20561,1
20561,1
20561,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
21324,1
39810,1
39810,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35399,1
35273,1
35273,1
35273,1
35273,1
35273,1
35273,1
35273,1
24508,1
24508,1
43494,1
43494,1
43494,1
43494,1
17376,1
20601,1
20601,1
20601,1
20601,1
20601,1
20601,1
20601,1
20601,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
22047,1
40913,1
40913,1
40913,1
40913,1
40913,1
40913,1
40913,1
40913,1
40913,1
41559,1
41559,1
41559,1
41559,1
41559,1
41559,1
25822,1
25822,1
25822,1
25822,1
25822,1
25822,1
25822,1
25822,1
25822,1
25822,1
41118,1
41118,1
41118,1
41118,1
41118,1
41118,1
41118,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
21935,1
28669,1
28669,1
28669,1
28669,1
28669,1
28684,1
28684,1
28684,1
28684,1
28684,1
35087,1
35087,1
44707,1
44707,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
41053,1
27599,1
27599,1
27599,1
27599,1
27599,1
27599,1
27599,1
27599,1
27599,1
27599,1
27599,1
27599,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
31037,1
30282,1
30282,1
30282,1
24446,1
24446,1
24446,1
24446,1
24446,1
24446,1
24446,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
5638,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
8122,1
315,1
315,1
315,1
315,1
315,1
315,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
34478,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
2467,1
32917,1
32917,1
32917,1
32917,1
32917,1
32917,1
32917,1
32917,1
32917,1
32917,1
32917,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
23779,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
43121,1
23936,1
23936,1
23936,1
23936,1
23936,1
23936,1
23936,1
23936,1
23936,1
23936,1
23936,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
24715,1
42033,1
42033,1
42033,1
42033,1
42033,1
42033,1
42033,1
1653,1
1653,1
1653,1
1653,1
1653,1
1653,1
1653,1
1653,1
1653,1
1653,1
1653,1
1653,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
32991,1
43642,1
43642,1
43642,1
40593,1
40593,1
40593,1
40593,1
45104,1
45104,1
45104,1
45104,1
45104,1
45104,1
45104,1
45104,1
45104,1
45104,1
45104,1
45104,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
3683,1
25751,1
25751,1
25751,1
25751,1
25751,1
25751,1
25751,1
34268,1
34268,1
34268,1
34268,1
34268,1
34268,1
34268,1
34268,1
34268,1
34268,1
34268,1
34268,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
39040,1
38781,1
38781,1
38781,1
35761,1
35761,1
35761,1
35761,1
35761,1
35761,1
35761,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
20898,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
44914,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
42043,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
44686,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
43269,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
40747,1
26352,1
26352,1
26352,1
26352,1
26352,1
26352,1
26352,1
26352,1
26352,1
26352,1
26352,1
26352,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
40115,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
27043,1
4388,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
22224,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
15958,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
38720,1
12259,1
12259,1
12259,1
12259,1
12259,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
20861,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
13429,1
7717,1
7717,1
7717,1
7717,1
1290,1
1290,1
