user,inter
1483,16154
20246,16154
2876,16154
5791,16154
7129,16154
20764,16154
18592,16154
13686,16154
10754,16154
14623,16154
11939,16154
8645,16653
16780,16653
6277,16653
18039,16653
6392,16653
16504,16653
10409,16653
8725,16653
3733,16653
8945,16653
13886,16653
13800,16653
14176,16653
11657,16653
9698,16653
2263,16653
23111,16653
7423,16653
2990,16653
3428,16653
8645,18717
8645,20892
9505,20892
8645,19550
13763,43319
7830,43319
19846,43319
12593,43319
2192,43319
19488,43319
8014,43319
274,43319
16791,43319
3921,43319
21486,43319
329,32101
17932,32101
7311,32101
3544,32101
21623,32101
13204,32101
14124,32101
21317,32101
15700,32101
17463,32101
13631,32101
10351,32101
17928,32101
329,37016
15633,37016
3237,37016
7436,29925
2649,29925
17364,29925
8010,29925
13945,29925
14673,29925
20622,29925
17991,29925
23179,29925
3590,29925
599,29925
10012,29925
11749,29925
3319,29925
1039,29925
14724,29925
12651,29925
20451,29925
14813,29925
10295,29925
12712,29925
7436,39098
22127,39098
8472,39098
9443,39098
12299,39098
20312,23127
1741,23127
6872,23127
8366,23127
20312,31618
1374,31618
5916,31618
12463,31618
20312,33761
12700,33761
18686,33761
10396,33761
20312,44695
10707,44695
8341,44695
16485,44695
10508,44695
16780,44695
2651,44695
18829,44695
8836,44695
7847,44695
18210,44695
8278,44695
4338,44695
20312,32597
19447,32597
6216,32597
22270,32597
19018,32597
10670,32597
10113,32597
17397,32597
6486,32597
7642,32597
222,32597
2632,32597
11966,32597
8005,32597
11659,32597
20312,29705
14527,29705
12787,29705
20312,38723
1446,38723
1496,38723
10969,38723
22051,38723
17603,38723
20683,38723
20549,38723
10759,38723
10867,38723
17739,38723
20312,37514
9066,37514
11150,37514
15835,37514
12335,37514
9443,37514
17102,37514
17423,37514
16462,37514
20312,25204
22812,25204
16998,25204
20312,4539
3921,4539
10798,4539
22192,4539
14649,4539
16932,4539
3489,4539
2259,4539
1643,4539
21070,4539
14228,4539
871,4539
21923,4539
20312,8740
35,8740
5207,8740
5289,8740
12974,8740
22238,8740
15291,8740
10107,8740
3728,8740
5528,8740
22585,8740
23284,8740
10668,8740
5006,8740
21056,8740
7529,8740
20312,14334
11072,14334
17854,14334
466,32389
12390,32389
19255,32389
17475,32389
14429,32389
9126,32389
23064,32389
4301,32389
18557,32389
21286,17719
13001,17719
22967,21429
10423,21429
17878,21429
22967,30185
21501,30185
21149,30185
22967,19158
18386,19158
5160,19158
7239,19158
22966,19158
17878,19158
19909,19158
17863,19158
2326,33732
16854,33732
13745,33732
2557,33732
2326,28474
17912,28474
8549,28474
8773,28474
20280,28474
2842,28474
16887,28474
21494,28474
22848,28474
8143,28474
999,28474
19588,28474
18081,28474
7196,28474
12176,28474
2326,36467
5680,36467
2444,38711
18369,38711
14826,38711
193,38711
5377,38711
14405,38711
2444,28359
12553,28359
3104,28359
3805,28359
193,28359
5377,28359
2444,10763
12553,10763
3805,10763
4735,10763
18857,10763
5051,10763
2444,10901
17458,10901
4735,10901
7181,10901
10366,10901
925,10901
2444,11771
12693,11771
18369,11771
16718,11771
3805,11771
454,11771
10249,11771
18857,11771
16086,11771
12996,24028
15035,24028
17714,24028
12797,25254
9056,25254
17163,25254
15957,25254
144,25254
1033,25254
13587,25254
1563,25254
23019,25254
14744,25254
7041,25254
207,25254
13791,25254
21011,25254
702,25254
13473,25254
15382,25254
1002,25254
23077,25254
20704,25254
15143,25254
9352,25254
751,25254
12797,20267
15792,20267
19133,20267
22950,20267
17163,20267
19097,20267
5438,20267
21436,20267
14051,20267
4735,20267
14598,20267
14469,20267
8014,20267
5210,20267
9526,20267
1927,20267
7552,20267
13791,20267
270,20267
13268,20267
1715,20267
13505,20267
702,20267
18180,20267
2227,45670
20064,45670
3909,45670
2227,17950
14138,17950
12287,17950
9932,28607
10620,28607
3650,28607
768,28607
16998,28607
12877,28607
15349,28607
5559,28607
13637,28607
7231,28607
14011,28607
7975,17285
3209,17285
12726,17285
17360,17285
5447,17285
16985,17285
8629,17285
5607,17285
7189,17285
19710,17285
12837,17285
11063,17285
13920,17285
8532,17285
11880,17285
11328,17285
4867,18154
5769,18154
12262,18154
1335,18154
15447,18154
22572,18154
7375,18154
14242,18154
12812,18154
16315,18154
3571,18154
19713,18154
8147,18154
5076,18154
18119,22492
22286,22492
18119,21565
18084,21565
19685,21565
19298,21565
6910,21565
16417,21565
3921,21565
10358,21565
10584,21565
13369,21565
17865,21565
18119,17111
2103,17111
2016,22963
5011,22963
9529,22963
19618,22963
531,22963
17089,22963
19551,22963
14532,22963
10656,22963
4498,22963
4553,22963
18423,22963
11098,22963
21747,22963
2016,35428
17197,35428
2016,36383
2117,36383
10107,36383
6392,36383
1335,36383
21414,36383
21081,36383
14617,36383
3160,36383
12812,36383
15477,36383
834,36383
14934,36383
3470,36383
10351,36383
20437,36383
16482,36383
4810,36383
18819,36383
13792,36383
4921,36383
2916,36383
2016,25151
12402,25151
422,25151
8010,25151
5644,25151
6392,25151
10891,25151
14237,25151
21414,25151
2386,25151
17761,25151
17165,25151
20912,25151
3160,25151
7235,25151
103,25151
10798,25151
3956,25151
13631,25151
7758,25151
5312,25151
2016,25030
12185,25030
12978,25030
12178,25030
4269,25030
13211,25030
22956,25030
14649,25030
8722,25030
967,25030
7004,25030
9033,25030
3878,25030
14016,25030
16981,25030
2016,1262
22750,1262
2117,1262
1529,1262
2016,18772
6009,18772
3899,18772
5094,18772
22562,18772
4532,18772
17719,18772
2016,10690
13854,10690
7751,10690
14985,10690
3353,10690
18007,10690
16789,10690
16085,10690
9937,10690
18936,10690
15180,10690
13711,10690
4099,10690
11136,10690
2386,10690
5140,10690
11189,10690
21418,10690
22523,10690
22244,10690
1039,10690
4617,10690
12837,10690
10750,10690
21501,10690
1134,10690
8701,10690
21662,10690
18264,10690
18655,10690
17595,10690
4217,10690
8156,10690
1301,10690
2016,19654
4385,19654
538,19654
14339,19654
16504,19654
5729,19654
13770,19654
7771,19654
10460,19654
18104,19654
13314,19654
3730,19654
11054,19654
20188,19654
11952,19654
19283,19654
20437,19654
16311,19654
18329,19654
21923,19654
2016,20856
12185,20856
18796,20856
22849,20856
17177,43074
1859,43074
15816,43074
4345,43074
5878,43074
4767,43074
16841,43074
14567,43074
14149,32298
4385,32298
3857,32298
1816,32298
13383,32298
214,32298
10949,32298
22130,32298
4767,32298
18126,32298
11054,32298
14934,32298
14175,32298
16380,32298
16932,32298
6973,32298
14149,37049
15240,37049
20434,37049
12819,37049
16051,37049
13819,37049
16248,37049
8127,37049
14149,29718
13657,29718
7311,29718
9412,29718
16780,29718
2117,29718
16985,29718
15518,29718
14712,29718
5771,29718
22565,29718
14869,29718
20683,29718
21234,29718
21691,29718
12573,29718
14176,29718
2010,29718
22845,29718
17133,29718
3564,29718
8408,29718
8439,29718
14097,29718
7806,29718
12219,29718
8281,29718
14149,36750
10014,36750
6277,36750
15180,36750
13711,36750
14712,36750
3899,36750
14124,36750
12923,36750
14869,36750
12283,36750
4309,36750
10408,36750
19713,36750
13465,36750
8326,36750
21069,36750
6748,36750
15084,36750
14296,36750
15544,36750
6797,36750
14149,17344
17940,17344
799,17344
14149,6503
14149,20255
6103,20255
13175,38539
12556,38539
14499,38539
16210,38539
10507,38539
1410,38539
5829,38539
3589,38539
3926,38539
312,38539
17137,38539
17450,38539
10723,38539
6671,38539
22975,38539
17566,34670
19971,34670
22879,34670
20512,6487
12974,6487
19907,6487
3209,44990
17782,44990
6009,44990
20716,44990
15742,44990
7179,44990
7081,44990
2694,44990
3209,16333
12544,16333
9827,16333
16252,16333
7393,16333
17626,16333
13294,16333
23257,16333
3209,8042
4255,8042
22479,8042
6,8042
20747,40859
20718,40859
18291,40859
6584,40859
5036,40859
3650,40859
10695,40859
15188,40859
20747,30161
5070,30161
20529,30161
20747,8319
20921,8319
18164,8319
36,8319
18116,8319
13034,8319
21429,8319
11984,8319
6054,8319
20747,6008
16688,6008
23064,6008
4301,6008
116,6008
10516,6008
20611,5119
5667,5119
17867,5119
13235,5119
21792,5119
17402,5119
9062,5119
2881,5119
5948,5119
22733,5119
19153,14697
12143,14697
14168,31262
13510,31262
22251,31262
11959,31262
16453,31262
12700,31262
12827,31262
22994,20205
1440,20205
7205,20205
11978,20205
11256,39033
23128,39033
15567,39033
16105,18258
12670,18258
16609,18258
11061,18258
6259,18258
5832,18258
11819,16511
17426,16511
11452,34276
23018,34276
18233,34276
13441,34276
15945,34276
12566,34276
20135,34276
11733,34276
20688,34276
6211,34276
12974,34276
11576,34276
19727,34276
4822,34276
5529,34276
13727,34276
11331,34276
15327,34276
7849,34276
14550,34276
13821,34276
4185,34276
6030,34276
7771,34276
16492,34276
19705,34276
3064,34276
572,34276
16854,34276
10035,34276
5315,34276
11452,34497
23158,34497
20736,34497
11129,34497
14598,34497
5216,34497
9496,34497
8707,34497
21501,34497
5517,34497
412,34497
11452,34652
8547,34652
7321,34652
13051,34652
4735,34652
15417,34652
6400,34652
7002,34652
853,34652
10148,34652
3366,34652
15187,34652
22426,34652
11452,13500
20359,13500
18438,13500
18845,13500
678,13500
16112,13500
5438,13500
17887,13500
6782,13500
16336,13500
7629,13500
1835,13500
23027,13500
22171,13500
4735,13500
20042,13500
14482,13500
13811,13500
3846,13500
6730,13500
15382,13500
11452,12291
20144,12291
17487,12291
8588,12291
8490,12291
16504,12291
5504,12291
10118,12291
18775,12291
13314,12291
5665,12291
9443,12291
22386,12291
19923,12291
15475,12291
13151,12291
21572,12291
5006,12291
1753,12291
473,11906
13934,11906
14985,11906
6583,11906
13893,11906
14697,11906
4735,11906
8454,11906
18886,11906
9196,11906
10348,11906
9033,11906
8392,11906
19337,11906
10581,11906
843,11906
10913,11906
21927,8637
16780,8637
10444,8637
16793,8637
3489,8637
2784,8637
1110,8637
21082,19312
17131,19312
4706,19312
19018,19312
21964,19312
7251,46123
7746,46123
10844,46123
18125,46123
13964,46123
9761,46123
8534,46123
17103,46123
18157,46123
7576,46123
21967,46123
20725,46123
5590,46123
11542,46123
18774,26478
19006,26478
3440,26478
5211,26478
16666,26478
762,26478
19898,26478
5300,26478
13674,26478
22642,676
147,676
20249,676
14772,676
9336,676
15595,676
11308,676
14667,676
13909,676
1569,676
15477,676
22562,676
11917,676
19736,676
13467,676
18109,22231
8925,22231
17015,22231
9059,22231
19725,22231
14965,22231
17230,22231
9505,22231
13593,22231
19615,22231
16179,22231
9296,22231
9805,22231
23186,22231
17724,22231
6989,22231
5702,22231
8859,22231
21548,22231
13308,22231
18109,10870
4811,10870
5070,10870
18109,13212
6942,13212
18922,13212
16153,13212
21692,13212
21965,13212
18269,13212
8325,13212
9319,13212
8619,13212
17198,13212
5943,13212
4254,34115
14683,34115
14294,34115
9296,34115
18750,34115
4254,36585
18897,36585
16711,36585
11940,36585
21480,36585
9374,36585
19615,36585
14723,36585
3655,36585
4702,36585
7829,36585
16592,36585
4254,20303
17903,20303
16197,20303
8887,20303
6944,20303
2325,20303
20557,20303
6769,20303
7760,20303
7782,17995
18039,17995
21828,17995
18898,17995
508,17995
19689,17995
17587,17995
3470,17995
8439,17995
6683,17995
17245,25650
20280,25650
21254,25650
7878,44866
8374,44866
14469,44866
177,44866
23397,34341
5290,34341
11733,34341
12520,34341
5447,34341
1855,34341
17701,34341
10471,34341
9711,34341
4813,34341
11577,34341
7189,34341
14550,34341
19560,34341
2263,34341
18416,34341
16380,34341
18760,34341
17698,34341
11751,34341
14296,34341
20974,34341
11014,34341
8332,34341
17537,27448
19335,27448
2397,27448
8102,27448
6196,27448
5665,27448
20933,27448
22123,27448
11362,27448
17551,27448
17537,42179
3190,42179
6454,42179
9173,26960
3177,26960
15792,26960
9110,26960
12442,26960
15477,26960
18795,26960
16248,26960
17814,20453
16399,20453
13336,20453
155,7654
1989,7654
4570,7654
9517,7654
12274,7654
12061,7654
11146,7654
5865,7654
17854,7654
20866,7654
6700,7654
10624,27292
21442,27292
21085,27292
9485,27292
18717,27292
16609,27292
19553,27292
7415,27292
9651,27292
14972,27292
16580,23212
21039,23212
3217,23212
17173,23212
10869,23212
13646,23212
18084,23212
20032,23212
20683,23212
20549,23212
14154,23212
1735,23212
9620,23212
17413,23212
3064,23212
9590,23212
8427,23212
17137,23212
12839,23212
10460,23212
16324,23212
12913,23212
11240,23212
17903,27609
11360,27609
2116,27609
18084,27609
5682,27609
15185,27609
14410,27609
17107,27609
1165,27609
4702,27609
17903,6622
18233,6622
14258,6622
10005,6622
11396,6622
47,6622
21234,6622
16671,6622
8674,44188
12059,44188
14124,44188
14410,44188
3753,44188
8405,44188
4968,44188
8674,40631
8674,38600
3779,38600
10182,38600
4930,38600
13909,38600
21332,38600
8674,38703
18039,38703
20658,38703
13886,38703
5172,38703
16183,38703
4153,38703
4234,38703
14228,38703
3672,38703
8674,34960
9974,34960
21093,34960
12468,34960
11576,34960
8460,34960
17679,34960
7840,34960
6011,34960
22376,34960
8674,23939
7889,23939
4921,23939
8674,43057
18063,43057
15792,43057
12309,43057
8460,43057
19781,43057
14242,43057
9590,43057
11357,43057
9409,43057
17069,43057
17301,43057
13820,43057
20667,43057
22376,43057
8674,25853
8938,25853
22956,25853
22874,25853
11367,25853
8674,41859
8331,41859
13111,41859
14563,41859
15788,41859
10790,41859
6486,41859
13451,41859
7070,41859
8674,30273
8976,30273
11179,30273
9055,30273
3551,30273
22307,30273
9684,30273
14195,30273
8674,16995
7398,16995
8674,5355
3718,5355
9793,5355
19298,5355
8422,5355
18686,5355
15064,5355
10396,5355
6539,5355
15187,5355
6506,5355
8674,14705
14598,14705
21980,14705
20219,14705
8674,5224
2770,5224
18007,5224
4802,5224
1409,5224
17080,5224
16339,5224
1739,5224
2958,5224
15366,5224
7205,5224
1551,5224
8782,5224
6448,5224
5146,5224
4786,5224
8674,12739
8366,12739
16474,12739
3245,21270
10829,21270
17940,21270
16780,21270
3544,21270
2058,21270
64,21270
2651,21270
4071,21270
10891,21270
14442,21270
17885,21270
5911,21270
14694,21270
17761,21270
17473,21270
5729,21270
13770,21270
19196,21270
8892,21270
14869,21270
4400,21270
22244,21270
8291,21270
13886,21270
12573,21270
15700,21270
17463,21270
19713,21270
4024,21270
16833,21270
10351,21270
16932,21270
12145,21270
11952,21270
17649,21270
14774,21270
11963,21270
10723,21270
13586,21270
21266,21270
17293,21270
21070,21270
2890,21270
2468,21270
14995,21270
12793,21270
3245,19663
18581,19663
11645,19663
12647,19663
8444,19663
5644,19663
3703,19663
6392,19663
19274,19663
15073,19663
14667,19663
11136,19663
17989,19663
16604,19663
19196,19663
8892,19663
22182,19663
3160,19663
12812,19663
13771,19663
18359,19663
4082,19663
14434,19663
5665,19663
23055,19663
19713,19663
2010,19663
15120,19663
6524,19663
14934,19663
15930,19663
3433,19663
2478,19663
16418,19663
8970,19663
13586,19663
20866,19663
15860,19663
19088,19663
16320,19663
12292,19663
12731,19663
14989,19663
19485,19663
5895,19663
12999,19663
11389,19663
3000,19663
15292,1103
19358,1103
7222,37689
277,37689
10577,37689
8489,37689
19177,37689
1128,37689
2902,21480
7794,21480
4413,21480
6379,21480
15238,21480
21100,21480
11366,21480
16976,21480
20943,21480
11908,21480
9629,21480
9471,21480
10366,21480
17284,21480
9454,21480
18957,21480
15623,16976
490,16976
9999,16976
19145,16976
428,16976
10158,16976
10471,16976
9497,16976
19616,16976
18157,16976
16756,16976
6821,16976
830,16976
20276,31092
20180,31092
22735,31092
16493,31092
10491,31092
20638,31092
18639,38459
18835,38459
18104,38459
14512,38459
21426,38459
8222,39735
10365,39735
11290,39735
9936,39735
12887,39735
6730,39735
8222,40467
3690,40467
17912,40467
11822,40467
7156,40467
22666,40467
17603,40467
2273,40467
16033,40467
16249,40467
3160,40467
11007,40467
11657,40467
14512,40467
3651,40467
8721,40467
18886,40467
22288,40467
9033,40467
10648,40467
22788,40467
4595,40467
20152,40467
16731,40467
11832,40467
10581,40467
8222,38680
8222,39359
6307,39359
1784,39359
16607,39359
8222,15730
15801,15730
8222,508
9974,34378
5260,34378
5865,34378
9974,22475
18204,22475
10848,22475
9974,24647
11342,24647
15327,24647
13821,24647
13824,24647
22386,24647
5961,24647
9974,19109
9438,19109
18079,25672
8669,25672
22873,25672
4735,25672
15075,25672
11978,25672
10541,25672
14375,25672
20003,34537
728,34537
9126,34537
18642,34537
5346,38154
10014,38154
17725,38154
5712,38154
5346,27755
21363,27755
10475,27755
8103,27755
5929,27755
21285,27755
2981,27755
9055,27755
5346,15959
20500,15959
20025,15959
17821,15959
981,15959
1599,15959
5051,15959
5346,11205
6542,11205
9414,11205
15243,11205
4909,43603
22603,43603
20965,43603
22365,43603
22727,43603
4909,20976
13031,20976
10577,20976
8380,20976
4909,3525
18845,3525
635,3525
7321,3525
5401,3525
7877,3525
1725,3525
2039,3525
15312,3525
2605,3525
10148,3525
330,3525
6142,3525
13592,3525
20269,30339
2499,30339
4385,45036
9434,45036
8298,45036
6331,45036
4385,22354
18413,22354
15025,22354
22231,22354
5110,22354
2882,22354
4811,22354
4385,32279
22090,32279
21450,32279
7393,32279
6307,32279
5110,32279
10113,32279
18796,32279
13211,32279
14512,32279
18996,32279
11117,32279
10348,32279
5795,32279
967,32279
5070,32279
12551,32279
21548,32279
16761,32279
17786,32279
8392,32279
20402,32279
13748,32279
8228,32279
4385,40694
14027,40694
4385,36683
5070,36683
8392,36683
4385,28902
11072,28902
19856,28902
3552,28902
6181,28902
4811,28902
10113,28902
13211,28902
14512,28902
19064,28902
9319,28902
7867,28902
11418,28902
967,28902
22123,28902
1867,28902
7234,28902
11367,28902
14067,28902
4385,24298
21110,24298
12185,24298
6714,24298
8819,24298
10694,24298
4767,24298
4248,24298
10593,24298
22956,24298
8397,24298
18591,24298
3356,24298
1867,24298
6436,24298
17786,24298
11367,24298
21933,24298
3813,24298
6242,24298
14016,24298
4385,24644
18039,24644
8989,24644
18104,24644
22874,24644
4385,42738
4811,42738
20129,42738
3878,42738
4385,23988
8491,23988
4248,23988
3102,23988
6331,23988
15001,23988
22849,23988
16761,23988
4385,25510
8331,25510
15337,25510
10593,25510
14991,25510
11691,25510
13165,25510
4811,25510
7937,25510
9196,25510
15849,25510
19177,25510
20529,25510
796,25510
11091,25510
4385,25313
8331,25313
10694,25313
14991,25313
1039,25313
4811,25313
11434,25313
3813,25313
12898,25313
22274,25313
426,25313
4385,15787
6096,15787
6331,15787
15001,15787
2328,15787
8156,15787
532,15787
4385,16034
22573,16034
14985,16034
22040,16034
12185,16034
8819,16034
12178,16034
19856,16034
6181,16034
4811,16034
10113,16034
13211,16034
12397,16034
14649,16034
9703,16034
14455,16034
11418,16034
9848,16034
10348,16034
20832,16034
8555,16034
22849,16034
8228,16034
15860,16034
14016,16034
843,16034
4385,18368
8363,18368
8833,18368
14262,18368
4269,18368
13809,18368
3356,18368
1867,18368
17597,18368
17675,18368
4385,19061
14985,19061
12720,19061
22366,19061
4269,19061
14649,19061
12903,19061
7867,19061
9848,19061
10750,19061
3356,19061
8555,19061
22849,19061
17786,19061
2557,19061
16236,19061
14016,19061
4385,18676
21692,18676
14262,18676
15910,18676
22231,18676
5352,18676
7937,18676
15475,18676
3023,18676
20402,18676
8576,18676
14067,18676
14235,18676
17161,18676
4385,11303
16197,11303
18835,11303
14262,11303
19856,11303
11235,11303
7937,11303
11773,11303
13418,11303
17739,11303
20161,11303
4385,13110
8615,13110
14648,13110
19274,13110
21418,13110
9496,13110
10740,13110
799,13110
3200,13110
12863,13110
8799,13110
14027,13110
16444,13110
8555,13110
20785,13110
3066,13110
11492,13110
4385,12130
9703,12130
10750,12130
11773,12130
9271,12130
22849,12130
12489,12130
796,12130
4385,12528
16761,12528
3690,37830
20688,37830
19018,37830
21255,37830
583,37830
16504,37830
4811,37830
11978,37830
16320,37830
3690,8183
12402,8183
9937,8183
7603,8183
20539,8183
7576,8183
16761,8183
20866,8183
7215,8183
17661,8183
3690,11972
19756,11972
1374,11972
5585,11972
9066,11972
12693,11972
13503,11972
8068,11972
22839,11972
16399,11972
8383,11972
1718,11972
35,20381
13711,20381
12063,20381
22429,20381
20424,20381
18329,20381
63,8304
18910,8304
12013,8304
63,14605
9638,14605
12553,14605
14097,14605
6593,14605
100,14605
843,14605
7230,14605
8082,14605
11193,37577
10878,37577
18910,37577
444,37577
15677,16905
14598,16905
3873,16905
6950,16905
20177,16905
15677,12281
16380,12281
3021,17954
21606,17954
18455,17954
21667,17954
8256,17954
1410,17954
13824,17954
6571,17954
11690,17954
5867,17954
2667,17954
9068,17954
15579,17954
19623,17954
17782,22008
17782,45351
12143,45351
17782,27026
17782,15985
20141,15985
16848,15985
15575,15985
13675,15985
4873,15985
65,15985
17782,6059
17753,6059
17782,20804
13031,20804
13503,20804
17510,20804
10373,20804
22479,20804
11136,20804
9481,20804
16530,20804
5590,20804
4588,20804
6442,20804
14206,20804
16944,20804
18063,34696
8199,34696
10830,34696
7751,34696
16520,34696
18007,34696
2596,34696
20155,34696
6479,34696
15867,34696
10826,34696
10066,34696
16721,34696
20391,34696
13168,34696
14482,34696
8470,34696
15503,34696
7963,34696
2020,34696
14159,34696
3552,34696
5094,34696
18063,27851
13820,27851
3052,27851
18063,30691
18063,23927
12889,23927
18063,23803
8010,23803
842,23803
11669,23803
16793,23803
20124,23803
11233,23803
18063,616
7632,616
3052,616
18063,437
12346,437
20066,437
1265,437
7258,437
16429,437
5066,437
8330,437
7893,437
14936,437
18063,10302
22523,10302
10122,10302
18063,8624
18084,8624
4947,8624
10974,8624
18063,13072
5651,13072
18063,19355
18845,19355
4802,19355
13727,19355
8878,19355
3389,19355
20643,19355
1903,19355
14532,19355
17021,19355
8132,19355
12654,19355
4498,19355
17934,19355
11098,19355
13336,19355
11915,19355
22095,19355
9399,19355
21660,19355
18063,19953
20643,19953
21973,26313
19405,26313
18638,26313
1401,26313
17302,26313
8116,26313
15308,26313
3882,26313
21973,20074
9438,20074
19216,20074
16786,20074
15336,20074
19343,20074
11833,20074
22123,20074
8116,20074
17293,20074
13290,20074
14659,20074
8020,20074
9446,20074
23344,20074
15032,20074
7748,11446
7098,11446
1030,11446
17991,11446
12570,11446
7179,11446
12923,11446
22272,11446
9316,11446
22457,11446
19923,11446
5223,11446
1303,11446
13724,18775
19006,18775
8902,18775
22049,18775
17975,18775
17041,18775
5197,18775
7642,18775
17060,18775
18192,21720
9170,21720
18039,21720
17412,21720
20280,21720
17626,21720
12569,21720
21254,21720
19177,21720
7681,21720
19151,21720
18192,25793
12269,25793
4860,25793
11481,25793
14374,25793
17510,25793
17603,25793
19560,25793
22574,25793
9172,25793
16380,25793
11978,25793
8970,25793
12188,25793
10122,25793
14929,25793
17264,25793
7569,41817
21240,41817
18935,26529
9716,26529
6428,26529
15176,26529
6530,26529
9438,26529
14617,26529
2243,26529
16248,26529
22573,27037
19440,27037
18125,27037
15910,27037
9548,27037
23241,27037
2989,27037
21967,27037
19317,27037
3268,27037
9480,27037
12539,27037
16039,22764
22040,22764
4746,22764
16372,22764
16039,13895
8325,13895
17376,40361
16666,40361
538,40361
2199,40361
6872,40361
21317,40361
14534,40361
2102,40361
15366,40361
1283,40361
13832,40361
1420,40361
19332,40361
2527,40361
18470,20137
12442,20137
11362,20137
608,20137
12660,20137
21909,28617
2649,28617
1030,28617
5196,28617
8938,28617
21828,28617
16504,28617
2386,28617
19075,28617
14124,28617
5771,28617
13129,28617
20912,28617
10863,28617
3160,28617
974,28617
13745,28617
18702,28617
18359,28617
7235,28617
16068,28617
3730,28617
19934,28617
20154,28617
20933,28617
16833,28617
13667,28617
3547,28617
16462,28617
20188,28617
3207,28617
22288,28617
7234,28617
12211,28617
15860,28617
16320,28617
3453,28617
19242,28617
9205,28617
20258,28617
3851,28617
21333,28617
871,28617
16829,28617
18150,28617
14495,28617
21909,42471
12402,42471
16780,42471
22842,42471
9082,42471
22825,42471
20912,42471
1577,42471
11657,42471
19730,42471
7758,42471
11063,42471
10375,42471
412,42471
9205,42471
7215,42471
14751,42471
1506,42471
11557,42471
14259,23025
14697,23025
8700,23025
11627,23025
14259,43008
9224,43008
18916,43008
15033,43008
23265,43008
10877,43008
3208,43008
17124,43008
21050,43008
14259,3212
16210,3212
22479,3212
13111,3212
8460,3212
20790,3212
1262,3212
8005,3212
14259,16951
10816,16951
7331,16951
7178,16951
20709,16951
19151,16951
14259,15942
6348,15942
14664,15942
9956,15942
21370,15942
339,15942
22219,15942
1115,15942
14259,13390
20745,13390
14259,20618
20463,20618
10053,20618
15417,20618
13314,20618
15245,20618
21659,22864
21706,22864
11096,22864
18314,22864
4548,22864
14397,22864
2551,22864
21659,17009
17912,17009
5709,17009
2248,17009
18125,17009
13169,17009
10694,17009
16534,17009
23265,17009
8725,17009
17783,17009
2847,17009
11434,17009
14027,17009
11418,17009
12551,17009
21077,17009
17519,17009
16282,32137
12402,32137
16780,32137
2117,32137
5644,32137
9387,32137
10047,32137
508,32137
7603,32137
22825,32137
20683,32137
21689,32137
19673,32137
2263,32137
14934,32137
3753,32137
14049,32137
10297,32137
10045,32137
8278,32137
9553,32137
14774,32137
7140,32137
14097,32137
16052,32137
925,32137
16282,22531
9867,22531
6833,22531
8334,22531
16902,22531
2010,22531
15103,22531
1162,22531
16282,32920
17590,32920
12063,32920
13989,32920
19689,32920
13770,32920
22182,32920
12812,32920
13886,32920
3237,32920
20866,32920
16282,39257
11155,39257
16282,26002
7596,26002
19654,26002
16985,26002
8460,26002
15943,26002
6129,26002
17301,26002
11128,26002
17602,26002
16282,26102
12422,26102
18889,26102
5977,26102
16282,3523
422,3523
2038,3523
1898,3523
16282,14380
18672,14380
2117,14380
2794,14380
10891,14380
14237,14380
12089,14380
4767,14380
10039,14380
22990,14380
12691,14380
12569,14380
20912,14380
10863,14380
1569,14380
6594,14380
5584,14380
18359,14380
2989,14380
16183,14380
1049,14380
12827,14380
17302,14380
10351,14380
18837,14380
17561,14380
13141,14380
412,14380
13040,14380
16320,14380
7983,14380
16731,14380
20258,14380
14989,14380
11553,14380
7337,14380
16282,12158
8357,12158
14598,12158
15513,25296
12492,25296
22979,25296
15654,25296
1131,25296
19551,25296
18705,25296
11860,25296
12122,25296
17365,25296
7261,20439
21109,20439
23008,20439
8605,31016
8534,31016
18670,31016
3733,31016
12760,20234
12904,20234
16810,20234
20313,4343
16773,4343
5348,4343
13118,21034
8479,21034
21140,21034
12708,21034
1695,21034
9172,21034
6207,21034
8870,21034
9829,21034
22968,21034
13118,1265
11570,1265
13118,12798
13118,19412
14231,19412
10148,19412
13563,19412
9454,19412
15349,19412
12628,12350
8396,12350
21676,12350
9304,12350
12863,12350
20973,12350
13091,37025
5193,37025
6375,10045
6164,10045
7274,10045
850,10045
10275,10045
9400,10045
20576,32214
23134,32214
1059,32214
10844,32214
3027,32214
18277,32214
11908,32214
9629,32214
12218,32214
10166,32214
186,14017
21093,14017
10685,14017
8585,14017
11332,14017
21754,14017
10131,14017
3272,14017
14131,14017
12923,14017
13946,14017
11389,14017
15874,14017
22944,17429
7102,17429
11324,17429
5665,17429
13475,17429
12903,17429
22944,1792
19685,1792
17102,1792
17847,8046
16197,8046
5011,8046
2346,8046
17057,8046
23285,8046
16008,8046
8104,8046
23169,8046
20420,8046
23161,8046
16177,2066
8402,2066
19133,2066
21039,2066
11570,2066
1516,2066
10869,2066
7415,2066
13663,2066
15123,2066
982,2066
12700,2066
16748,2066
15417,2066
14626,2066
15069,2066
10787,2066
8507,2066
7023,2066
997,2066
16052,2066
13614,2066
19306,2066
11499,37259
2518,37259
2649,37259
21214,37259
7751,37259
6216,37259
6722,37259
8389,37259
3235,37259
10703,37259
3899,37259
11403,37259
10999,37259
2397,37259
19196,37259
17178,37259
13445,37259
22192,37259
8984,37259
18795,37259
10459,37259
17873,29371
1750,29371
11882,29371
3903,29371
11908,29371
17012,29371
19713,29371
